id,gm_time_s,extend_time_s,extend_g_time_s,ilp_time_s,syn_time_s
35893,0.0023,0.0018,0.0021,0.1814,0.0019
35894,0.0053,0.0047,0.0046,7.9226,0.0035
35895,0.0023,0.0017,0.002,0.2994,0.0017
35896,0.0045,0.0038,0.0039,0.8264,0.0036
35897,0.0036,0.003,0.0031,0.8552,0.0024
35898,0.0029,0.0023,0.0028,0.4668,0.0023
35899,0.0021,0.0015,0.0017,0.1569,0.0015
35900,0.004,0.0035,0.0036,1.2828,0.0028
35901,0.0067,0.0067,0.0069,2.809,0.0044
35902,0.0036,0.003,0.0031,0.5156,0.0024
35903,0.0061,0.005,0.0048,7.2657,0.0037
35904,0.002,0.0015,0.0017,0.0896,0.0015
35905,0.0036,0.0029,0.0031,0.6517,0.0026
35906,0.003,0.0023,0.0026,0.4549,0.0022
35907,0.0016,0.0012,0.0014,0.0714,0.0013
35908,0.0035,0.0028,0.0031,0.497,0.0026
35909,0.0047,0.0052,0.0042,0.9373,0.0032
35910,0.0043,0.0038,0.0038,2.3434,0.0031
35911,0.0033,0.0028,0.003,0.7007,0.0026
35912,0.0048,0.0043,0.0043,1.29,0.0032
35913,0.0041,0.0035,0.0044,0.8706,0.0029
35914,0.0034,0.0029,0.003,0.7504,0.0025
35915,0.0027,0.0026,0.0024,0.2424,0.002
35916,0.0016,0.0013,0.0014,0.0907,0.0012
35917,0.0039,0.0032,0.0034,0.6303,0.0034
35918,0.0046,0.0032,0.0033,1.0248,0.0028
35919,0.0047,0.0044,0.0041,1.0624,0.0031
35920,0.004,0.0035,0.0035,1.3042,0.0027
35921,0.0041,0.0035,0.0036,1.2563,0.003
35922,0.003,0.0023,0.0026,0.5367,0.0022
35923,0.0043,0.0037,0.0038,2.3062,0.0031
35924,0.0041,0.0043,0.0035,0.6444,0.0029
35925,0.0048,0.0043,0.0049,2.634,0.0033
35926,0.0023,0.0018,0.002,0.1686,0.0019
35927,0.004,0.0033,0.0035,0.6282,0.0027
35928,0.0032,0.0028,0.0028,1.0475,0.0022
35929,0.0042,0.0026,0.0028,0.6823,0.0022
35930,0.0023,0.0019,0.0022,0.1965,0.002
35931,0.0027,0.0021,0.0024,0.2569,0.002
35932,0.0023,0.002,0.0021,0.2167,0.0019
35933,0.0025,0.0023,0.0022,0.2428,0.0018
35934,0.0022,0.0017,0.0019,0.1709,0.0015
35935,0.004,0.0033,0.0035,0.6309,0.0028
35936,0.0037,0.0031,0.0032,1.0122,0.0027
35937,0.0035,0.0029,0.003,0.6168,0.0024
35938,0.0051,0.0048,0.0045,2.8673,0.0041
35939,0.0041,0.0037,0.0043,1.1258,0.0029
35940,0.0032,0.0025,0.0028,0.367,0.0023
35941,0.0041,0.0034,0.0035,0.7046,0.0029
35942,0.0041,0.0044,0.0037,1.6633,0.0028
35943,0.0016,0.0011,0.0014,0.0946,0.0014
35944,0.0048,0.0029,0.0031,0.4855,0.0025
35945,0.0035,0.0029,0.003,0.8388,0.0026
35946,0.0031,0.0024,0.0027,0.4841,0.0024
35947,0.0036,0.0029,0.0031,0.4516,0.0025
35948,0.0028,0.0023,0.0024,0.5455,0.0021
35949,0.005,0.0042,0.0042,2.0579,0.0032
35950,0.0033,0.0026,0.0028,0.3981,0.0024
35951,0.0037,0.0032,0.0033,0.6125,0.0027
35952,0.0043,0.0037,0.0048,0.7305,0.0031
35953,0.0025,0.002,0.0022,0.2167,0.0021
35954,0.0038,0.0031,0.0033,1.3031,0.0026
35955,0.0023,0.0016,0.0019,0.1468,0.0017
35956,0.0043,0.0039,0.0038,3.0479,0.003
35957,0.0036,0.002,0.0022,0.2518,0.0019
35958,0.0044,0.0036,0.0037,1.1838,0.0036
35959,0.0033,0.0025,0.0027,0.3638,0.0022
35960,0.0048,0.005,0.0041,1.0891,0.0032
35961,0.0028,0.0022,0.0024,0.2938,0.0019
35962,0.0065,0.0063,0.0057,9.1333,0.0044
35963,0.0049,0.0043,0.0042,1.0105,0.0032
35964,0.0039,0.0034,0.0044,0.6232,0.0029
35965,0.0038,0.0032,0.0034,0.579,0.0028
35966,0.0018,0.0014,0.0016,0.0961,0.0017
35967,0.0038,0.0032,0.0034,1.0349,0.0027
35968,0.0022,0.0017,0.0019,0.1454,0.0018
35969,0.0032,0.0027,0.0029,0.3472,0.0024
35970,0.0028,0.0011,0.0013,0.0782,0.0014
35971,0.0059,0.0058,0.0054,10.4473,0.0039
35972,0.0033,0.0027,0.0029,0.4268,0.0025
35973,0.0032,0.0026,0.0028,0.6075,0.0023
35974,0.0041,0.0034,0.0035,0.6794,0.0026
35975,0.0023,0.0018,0.002,0.1766,0.0018
35976,0.0052,0.0056,0.0046,1.4871,0.0035
35977,0.0038,0.0032,0.0041,0.5984,0.0026
35978,0.0035,0.0029,0.0031,0.4863,0.0032
35979,0.0025,0.002,0.0022,0.231,0.0018
35980,0.0038,0.0033,0.0033,0.6775,0.0027
35981,0.0023,0.0017,0.002,0.1905,0.0016
35982,0.0042,0.0026,0.0028,0.7124,0.0024
35983,0.0041,0.0036,0.0036,0.9124,0.0027
35984,0.0044,0.0038,0.0038,2.1368,0.003
35985,0.0062,0.006,0.0054,11.9269,0.0041
35986,0.003,0.0022,0.0023,0.3704,0.0021
35987,0.0033,0.0025,0.0028,0.305,0.0022
35988,0.0036,0.0027,0.003,0.4407,0.0025
35989,0.0033,0.0027,0.0029,0.6962,0.0023
35990,0.0047,0.0042,0.0051,2.3323,0.0032
35991,0.0034,0.0028,0.0029,0.6689,0.0023
35992,0.0035,0.004,0.0032,1.0773,0.0026
35993,0.0042,0.0037,0.0038,0.7155,0.003
35994,0.0046,0.0029,0.0031,0.5028,0.0024
35995,0.0041,0.0038,0.0036,1.8013,0.003
35996,0.0026,0.0021,0.0023,0.2278,0.0019
35997,0.0036,0.003,0.0031,0.5417,0.0026
35998,0.0021,0.0016,0.0017,0.0936,0.0016
35999,0.0032,0.0025,0.0027,0.3789,0.003
36000,0.0041,0.0032,0.0034,1.4162,0.0026
36001,0.0043,0.0034,0.0036,0.6896,0.003
36002,0.008,0.0398,0.008,53.0776,0.0052
36003,0.0016,0.0011,0.0014,0.0603,0.0012
36004,0.0028,0.0023,0.0024,0.2896,0.0022
36005,0.0024,0.0018,0.0021,0.1879,0.0018
36006,0.004,0.0034,0.0035,1.1353,0.0029
36007,0.0049,0.0034,0.0035,1.4349,0.0028
36008,0.0043,0.0046,0.0038,1.3309,0.0029
36009,0.0031,0.0024,0.0027,0.6084,0.0024
36010,0.0032,0.0026,0.0027,0.6821,0.0022
36011,0.0021,0.0016,0.0019,0.1571,0.0017
36012,0.0034,0.0028,0.003,0.3842,0.0024
36013,0.0031,0.0027,0.0027,0.3811,0.0024
36014,0.0042,0.0036,0.0038,0.7777,0.0029
36015,0.0041,0.0035,0.0037,0.7087,0.0029
36016,0.004,0.0035,0.0043,0.7685,0.0028
36017,0.003,0.0023,0.0025,0.3172,0.0021
36018,0.0025,0.0019,0.0022,0.3364,0.0021
36019,0.0026,0.0019,0.0022,0.3723,0.0019
36020,0.0037,0.0031,0.0034,0.6995,0.0032
36021,0.005,0.0032,0.0034,0.6743,0.0027
36022,0.0028,0.0024,0.0024,0.3134,0.002
36023,0.0029,0.0022,0.0025,0.258,0.0021
36024,0.0024,0.0019,0.0022,0.1984,0.0018
36025,0.0039,0.003,0.003,0.6839,0.0026
36026,0.0032,0.0034,0.0027,0.341,0.0022
36027,0.004,0.0033,0.0035,0.6527,0.003
36028,0.0034,0.0028,0.003,0.6557,0.0023
36029,0.0031,0.0028,0.0028,0.4102,0.0025
36030,0.0032,0.0027,0.0037,0.6911,0.0022
36031,0.004,0.0034,0.0034,1.449,0.0027
36032,0.0023,0.0017,0.002,0.1682,0.0018
36033,0.0016,0.001,0.0013,0.0623,0.0012
36034,0.0035,0.0029,0.0031,0.4871,0.0025
36035,0.0029,0.0023,0.0026,0.407,0.0021
36036,0.0062,0.0047,0.0044,2.3631,0.0035
36037,0.005,0.0044,0.0044,4.2973,0.0033
36038,0.0035,0.0027,0.003,0.525,0.0024
36039,0.003,0.0024,0.0025,0.3284,0.0023
36040,0.0038,0.0032,0.0034,0.6253,0.0035
36041,0.0023,0.0017,0.0019,0.1866,0.0017
36042,0.0025,0.0018,0.0021,0.1812,0.0017
36043,0.0029,0.0023,0.0033,0.2451,0.0021
36044,0.0038,0.0045,0.0033,1.3692,0.0028
36045,0.0031,0.0025,0.0026,0.3416,0.0021
36046,0.0044,0.004,0.0039,1.1133,0.003
36047,0.0043,0.0037,0.0038,0.8318,0.0031
36048,0.002,0.0015,0.0018,0.125,0.0015
36049,0.0033,0.0016,0.0019,0.1494,0.0016
36050,0.0037,0.0032,0.0033,1.1922,0.0028
36051,0.0031,0.0025,0.0027,0.3305,0.0024
36052,0.0034,0.0028,0.003,0.6327,0.0024
36053,0.0033,0.0032,0.003,0.6757,0.0025
36054,0.0022,0.0018,0.0021,0.1777,0.0018
36055,0.0053,0.0048,0.0046,7.946,0.0036
36056,0.004,0.0034,0.0035,0.801,0.0027
36057,0.0049,0.005,0.0053,1.1711,0.0035
36058,0.0022,0.0016,0.0019,0.1465,0.0018
36059,0.0046,0.004,0.0041,2.3371,0.0031
36060,0.0039,0.0045,0.0035,0.7839,0.0028
36061,0.0035,0.0018,0.002,0.2115,0.0017
36062,0.0019,0.0016,0.0018,0.0837,0.0024
36063,0.0049,0.0045,0.0043,1.1793,0.0034
36064,0.0036,0.0029,0.0031,0.5292,0.0024
36065,0.0039,0.0031,0.0032,1.0442,0.0027
36066,0.0057,0.0051,0.0048,1.5653,0.0038
36067,0.0026,0.0022,0.0023,0.239,0.002
36068,0.0026,0.0019,0.0022,0.1973,0.002
36069,0.0041,0.0031,0.0042,0.5388,0.0026
36070,0.0046,0.0037,0.0037,1.2479,0.003
36071,0.0025,0.0019,0.0021,0.2512,0.0018
36072,0.0045,0.0042,0.0038,1.2856,0.0031
36073,0.0019,0.0015,0.0017,0.1152,0.0015
36074,0.0041,0.0035,0.0034,1.3899,0.0028
36075,0.005,0.0034,0.0033,1.2559,0.0027
36076,0.0066,0.0068,0.006,8.8656,0.0047
36077,0.0041,0.0048,0.0037,1.795,0.0029
36078,0.0035,0.0029,0.0031,0.7859,0.0025
36079,0.0037,0.0032,0.0033,0.8924,0.0025
36080,0.0032,0.0026,0.0029,1.0426,0.0023
36081,0.0053,0.0051,0.0061,5.2183,0.0043
36082,0.0031,0.0024,0.0029,0.3855,0.0022
36083,0.0018,0.0014,0.0018,0.1143,0.0016
36084,0.0034,0.0028,0.0032,0.4992,0.0024
36085,0.0025,0.002,0.0022,0.2152,0.0021
36086,0.0065,0.0053,0.0051,4.1756,0.0038
36087,0.0038,0.0033,0.0034,0.6957,0.0026
36088,0.0031,0.0024,0.0027,0.3284,0.0023
36089,0.0028,0.0023,0.0024,0.3191,0.002
36090,0.0026,0.002,0.0023,0.2908,0.0021
36091,0.0024,0.0018,0.002,0.1529,0.0017
36092,0.0043,0.0038,0.0037,1.3201,0.0029
36093,0.0029,0.0023,0.0025,0.3106,0.0021
36094,0.002,0.0025,0.0017,0.1476,0.0015
36095,0.0038,0.0031,0.004,0.6105,0.0028
36096,0.0018,0.0014,0.0015,0.0769,0.0015
36097,0.0048,0.0043,0.0042,1.1834,0.0033
36098,0.0015,0.001,0.0013,0.0437,0.0012
36099,0.0023,0.0017,0.002,0.1749,0.0016
36100,0.0025,0.0027,0.0023,0.2886,0.002
36101,0.0024,0.0019,0.0021,0.206,0.0017
36102,0.0061,0.0048,0.0046,2.2883,0.0036
36103,0.004,0.0032,0.0035,0.7216,0.0034
36104,0.0062,0.0058,0.0055,7.285,0.004
36105,0.0045,0.004,0.004,0.8119,0.003
36106,0.0025,0.0019,0.0022,0.3256,0.002
36107,0.0046,0.0042,0.0041,1.0893,0.0031
36108,0.0032,0.0027,0.0038,0.4624,0.0023
36109,0.0044,0.0043,0.004,1.0211,0.003
36110,0.0049,0.0058,0.0044,2.0804,0.0033
36111,0.0021,0.0015,0.0019,0.132,0.0017
36112,0.0021,0.0015,0.0019,0.1497,0.0016
36113,0.0024,0.0018,0.0021,0.1839,0.0019
36114,0.0049,0.0029,0.0032,1.7015,0.0025
36115,0.0021,0.0016,0.0018,0.1626,0.0018
36116,0.0019,0.0013,0.0017,0.0927,0.0015
36117,0.0027,0.0022,0.0024,0.4679,0.0021
36118,0.0041,0.0035,0.0036,1.9028,0.003
36119,0.0037,0.0031,0.0032,0.7409,0.0027
36120,0.0036,0.0029,0.0031,0.8681,0.0025
36121,0.0061,0.0055,0.006,6.1282,0.0039
36122,0.0034,0.0027,0.003,0.8263,0.0026
36123,0.0027,0.0022,0.0024,0.5029,0.002
36124,0.0039,0.0033,0.0034,1.2656,0.0035
36125,0.0034,0.0029,0.0029,0.9825,0.0023
36126,0.0078,0.0072,0.0061,29.2569,0.0043
36127,0.0016,0.0012,0.0014,0.0556,0.0013
36128,0.0026,0.003,0.0022,0.2072,0.0018
36129,0.0032,0.0026,0.0028,0.3807,0.0024
36130,0.002,0.0015,0.0018,0.149,0.0014
36131,0.0051,0.0045,0.0044,1.2824,0.0035
36132,0.0033,0.0026,0.0028,0.4918,0.0024
36133,0.0043,0.0037,0.0037,0.9492,0.0029
36134,0.0023,0.0017,0.0028,0.2247,0.0017
36135,0.0036,0.003,0.0032,0.7694,0.0025
36136,0.0025,0.0019,0.002,0.1721,0.0021
36137,0.0042,0.0035,0.0037,1.5613,0.0029
36138,0.0037,0.0031,0.0033,1.054,0.0025
36139,0.0049,0.0045,0.0043,1.3183,0.0034
36140,0.0021,0.0016,0.0019,0.1312,0.0017
36141,0.0041,0.0026,0.0027,0.5881,0.0025
36142,0.0044,0.0038,0.0039,0.9665,0.0031
36143,0.0056,0.0054,0.005,3.1099,0.0043
36144,0.0019,0.0014,0.0016,0.0575,0.0017
36145,0.0024,0.0032,0.0021,0.1587,0.0018
36146,0.0035,0.0031,0.0031,0.5057,0.0026
36147,0.0033,0.0029,0.0038,0.5014,0.0024
36148,0.0032,0.003,0.0029,0.3696,0.0024
36149,0.0045,0.0045,0.0039,2.8987,0.0032
36150,0.0046,0.0042,0.004,2.4332,0.0032
36151,0.0039,0.0036,0.0034,0.961,0.0027
36152,0.0021,0.0016,0.0018,0.1247,0.0017
36153,0.0053,0.0037,0.0036,0.8525,0.0028
36154,0.0041,0.0037,0.0036,1.0331,0.0028
36155,0.0036,0.0029,0.0031,1.0479,0.0026
36156,0.0033,0.0028,0.0028,0.4845,0.0022
36157,0.0035,0.0029,0.003,1.21,0.0025
36158,0.003,0.0025,0.0026,0.4599,0.0022
36159,0.0042,0.0037,0.0047,0.8507,0.0029
36160,0.0033,0.0027,0.0028,0.6264,0.0024
36161,0.0022,0.0017,0.002,0.172,0.0019
36162,0.0032,0.0035,0.0026,0.3397,0.0021
36163,0.005,0.0042,0.0042,2.2161,0.0033
36164,0.0054,0.0049,0.0047,1.3953,0.0042
36165,0.0049,0.0031,0.0033,0.8251,0.0027
36166,0.0031,0.0023,0.0026,0.325,0.0021
36167,0.0023,0.0017,0.002,0.1858,0.0018
36168,0.0048,0.0043,0.0043,1.149,0.0034
36169,0.0041,0.0036,0.0036,0.734,0.003
36170,0.0026,0.0021,0.0023,0.232,0.002
36171,0.0039,0.0032,0.0033,0.5977,0.0026
36172,0.0037,0.0032,0.0042,0.9642,0.0027
36173,0.003,0.0023,0.0026,0.3092,0.0021
36174,0.002,0.0015,0.0017,0.1122,0.0016
36175,0.0039,0.0032,0.0034,0.6046,0.0027
36176,0.0049,0.0042,0.0042,1.0193,0.0033
36177,0.0037,0.0031,0.0032,0.9567,0.0026
36178,0.0037,0.0044,0.0034,0.5276,0.0026
36179,0.0057,0.0043,0.0042,1.5292,0.0035
36180,0.0032,0.0029,0.0028,0.7611,0.0023
36181,0.0039,0.0034,0.0033,0.6949,0.0028
36182,0.0037,0.0032,0.0032,0.7675,0.0027
36183,0.0045,0.0041,0.0038,1.6076,0.003
36184,0.0013,0.0009,0.0011,0.0452,0.0019
36185,0.0038,0.0033,0.0044,0.6261,0.0027
36186,0.0033,0.0027,0.0028,0.7528,0.0023
36187,0.0023,0.0017,0.002,0.1961,0.0016
36188,0.0042,0.0037,0.0038,0.718,0.003
36189,0.0033,0.0028,0.0031,0.4435,0.0024
36190,0.0044,0.004,0.0041,1.8534,0.003
36191,0.0025,0.002,0.0024,0.2474,0.002
36192,0.0021,0.0017,0.002,0.1487,0.0016
36193,0.005,0.0035,0.0037,0.6972,0.0029
36194,0.0036,0.003,0.0033,0.504,0.0025
36195,0.0021,0.0027,0.0019,0.1821,0.0018
36196,0.0028,0.0021,0.0024,0.2411,0.0019
36197,0.0016,0.0012,0.0014,0.0687,0.0012
36198,0.0019,0.0014,0.0017,0.1158,0.0016
36199,0.004,0.0035,0.0035,1.8455,0.0028
36200,0.0026,0.002,0.0031,0.201,0.0018
36201,0.0037,0.0031,0.0032,0.796,0.0027
36202,0.0029,0.0025,0.0026,0.4622,0.002
36203,0.0061,0.0058,0.0053,2.1703,0.004
36204,0.0033,0.0029,0.003,0.3481,0.0024
36205,0.0026,0.0022,0.0024,0.3253,0.0021
36206,0.0067,0.0066,0.0057,20.0476,0.0049
36207,0.0046,0.0034,0.0033,0.5858,0.0027
36208,0.0026,0.002,0.0022,0.2129,0.0022
36209,0.0021,0.0017,0.0019,0.1345,0.0016
36210,0.0029,0.0023,0.0024,0.3315,0.0022
36211,0.0046,0.0042,0.004,1.121,0.0031
36212,0.0055,0.0061,0.0061,5.0721,0.0038
36213,0.0031,0.0026,0.0027,0.6597,0.0022
36214,0.004,0.0032,0.0034,0.6314,0.0029
36215,0.0045,0.0039,0.004,1.8548,0.0031
36216,0.0035,0.003,0.0032,0.8599,0.0026
36217,0.0022,0.0017,0.002,0.1609,0.0017
36218,0.0041,0.0036,0.0036,0.6986,0.003
36219,0.0026,0.002,0.0023,0.2239,0.002
36220,0.0049,0.0036,0.0035,0.7157,0.0027
36221,0.0031,0.0027,0.0028,0.4212,0.0024
36222,0.0037,0.0032,0.0033,0.5681,0.0026
36223,0.0019,0.0014,0.0017,0.1071,0.0016
36224,0.0019,0.0013,0.0017,0.0924,0.0014
36225,0.0027,0.0022,0.0025,0.2699,0.0021
36226,0.0023,0.0016,0.003,0.1595,0.0017
36227,0.0022,0.0018,0.002,0.181,0.0017
36228,0.0036,0.0029,0.0032,1.0021,0.0032
36229,0.0041,0.0047,0.0037,0.7968,0.0029
36230,0.0038,0.0033,0.0034,1.6108,0.0027
36231,0.0031,0.0024,0.0027,0.3252,0.0023
36232,0.002,0.0015,0.0018,0.1112,0.0016
36233,0.0033,0.0032,0.0029,0.532,0.0027
36234,0.0029,0.0023,0.0025,0.3562,0.0021
36235,0.0032,0.0026,0.0028,0.476,0.0025
36236,0.0043,0.0031,0.0031,0.5929,0.0024
36237,0.0027,0.0023,0.0024,0.4794,0.0019
36238,0.0025,0.002,0.0022,0.2258,0.0019
36239,0.0037,0.0033,0.0032,0.7687,0.0025
36240,0.0026,0.0021,0.0022,0.221,0.002
36241,0.0036,0.0031,0.004,0.536,0.0025
36242,0.0041,0.0037,0.0035,0.7896,0.0029
36243,0.0038,0.0032,0.0032,1.0918,0.0025
36244,0.0034,0.0028,0.0029,0.399,0.0026
36245,0.0053,0.005,0.0046,5.1454,0.0035
36246,0.0038,0.0041,0.0034,0.6932,0.0027
36247,0.0033,0.0028,0.0032,0.4454,0.0025
36248,0.0018,0.0014,0.0016,0.0903,0.0015
36249,0.0053,0.0036,0.0038,1.0892,0.0037
36250,0.0033,0.0027,0.0029,0.6665,0.0024
36251,0.0045,0.0041,0.004,0.9661,0.003
36252,0.0033,0.0028,0.0028,0.5594,0.0025
36253,0.005,0.0047,0.0053,3.0458,0.0034
36254,0.0045,0.0042,0.004,0.9584,0.0031
36255,0.0024,0.002,0.0021,0.1768,0.002
36256,0.0041,0.0038,0.0037,0.7315,0.0027
36257,0.0037,0.0029,0.0032,1.2297,0.0026
36258,0.0025,0.0019,0.0022,0.1882,0.002
36259,0.0029,0.0024,0.0026,0.498,0.0021
36260,0.0032,0.0026,0.0028,0.4224,0.0023
36261,0.0047,0.0046,0.0042,2.3039,0.003
36262,0.0049,0.0031,0.0032,0.6403,0.0026
36263,0.0033,0.0039,0.003,0.6031,0.0026
36264,0.004,0.0034,0.0037,0.5835,0.0029
36265,0.0018,0.0012,0.0016,0.0996,0.0015
36266,0.0027,0.0021,0.0034,0.2941,0.002
36267,0.0036,0.0029,0.0031,0.6395,0.0025
36268,0.0044,0.0037,0.004,0.8493,0.0029
36269,0.0021,0.0016,0.0019,0.1465,0.0024
36270,0.0029,0.0023,0.0026,0.3043,0.0021
36271,0.0039,0.0033,0.0035,0.915,0.0028
36272,0.0025,0.002,0.0023,0.2138,0.0019
36273,0.0052,0.005,0.0047,3.1892,0.0035
36274,0.005,0.0044,0.0043,3.1709,0.0034
36275,0.0031,0.0028,0.0027,0.3052,0.0022
36276,0.0045,0.0028,0.0029,0.6879,0.0025
36277,0.0028,0.0021,0.0024,0.2069,0.002
36278,0.0301,0.0028,0.0029,0.4085,0.0026
36279,0.0056,0.0055,0.0061,11.715,0.0038
36280,0.0036,0.0041,0.0033,0.7153,0.0026
36281,0.002,0.0015,0.0018,0.1509,0.0018
36282,0.0022,0.0023,0.002,0.2767,0.0018
36283,0.0051,0.0045,0.0048,1.289,0.0036
36284,0.0022,0.0019,0.002,0.2495,0.0017
36285,0.0042,0.0043,0.0038,1.3003,0.003
36286,0.0047,0.0047,0.0043,2.3955,0.0032
36287,0.0028,0.0022,0.0025,0.291,0.002
36288,0.002,0.0016,0.0019,0.1408,0.0016
36289,0.0022,0.0016,0.0019,0.1332,0.0016
36290,0.0041,0.0028,0.0029,0.4689,0.0032
36291,0.005,0.0048,0.0044,4.1522,0.0034
36292,0.0031,0.0024,0.0034,0.3575,0.0022
36293,0.0022,0.0019,0.0019,0.186,0.0018
36294,0.0048,0.0044,0.0042,2.2611,0.0033
36295,0.0042,0.0038,0.0038,1.0223,0.0028
36296,0.0036,0.003,0.0033,1.0564,0.0028
36297,0.004,0.0035,0.0036,0.7362,0.0028
36298,0.002,0.0028,0.0018,0.1519,0.0017
36299,0.0046,0.004,0.0041,1.6001,0.0031
36300,0.0019,0.0014,0.0017,0.1115,0.0016
36301,0.0038,0.003,0.003,0.5627,0.0023
36302,0.0043,0.004,0.0038,0.8801,0.0031
36303,0.0043,0.0029,0.0029,0.942,0.0023
36304,0.0029,0.0026,0.0026,0.5172,0.0021
36305,0.0038,0.0034,0.0044,0.9006,0.0027
36306,0.0036,0.0031,0.0033,0.5139,0.0025
36307,0.0039,0.0036,0.0037,1.2432,0.0029
36308,0.0043,0.0037,0.0038,1.353,0.003
36309,0.0068,0.0072,0.0063,16.6124,0.0053
36310,0.0025,0.002,0.0022,0.3066,0.0019
36311,0.0036,0.0031,0.0032,0.9336,0.0026
36312,0.0055,0.0049,0.0047,2.5963,0.0034
36313,0.0042,0.0046,0.0035,1.1242,0.0029
36314,0.0052,0.0038,0.0035,0.7013,0.0028
36315,0.0028,0.0023,0.0024,0.3283,0.002
36316,0.0034,0.0029,0.003,1.0099,0.0026
36317,0.0027,0.0021,0.0035,0.3298,0.0019
36318,0.0026,0.0021,0.0023,0.2417,0.002
36319,0.0039,0.0035,0.0036,1.1434,0.0028
36320,0.0017,0.0012,0.0015,0.0884,0.0016
36321,0.0028,0.0024,0.0027,0.2692,0.0022
36322,0.0036,0.0032,0.0034,0.6183,0.0026
36323,0.005,0.0046,0.0047,4.6461,0.0036
36324,0.0036,0.0032,0.0033,0.9721,0.0026
36325,0.0026,0.0021,0.0023,0.2551,0.0021
36326,0.004,0.0039,0.0038,0.9021,0.0028
36327,0.0031,0.0027,0.0028,0.5201,0.0024
36328,0.0053,0.0037,0.0037,1.5232,0.0029
36329,0.0033,0.0027,0.0029,0.919,0.0024
36330,0.0026,0.0032,0.0033,0.2246,0.0019
36331,0.0036,0.0029,0.0029,0.4053,0.0031
36332,0.0041,0.003,0.0033,0.5689,0.0027
36333,0.0038,0.0031,0.0033,0.526,0.0026
36334,0.0048,0.0042,0.0043,1.0176,0.0033
36335,0.0039,0.0039,0.0035,1.2689,0.0027
36336,0.0031,0.0025,0.0027,0.4103,0.0024
36337,0.0024,0.0021,0.0023,0.2098,0.0018
36338,0.002,0.0016,0.0019,0.1688,0.0017
36339,0.0025,0.0022,0.0022,0.3422,0.0018
36340,0.0039,0.0036,0.0036,0.6466,0.0029
36341,0.0028,0.0024,0.0026,0.3858,0.0021
36342,0.0049,0.004,0.0038,2.23,0.0027
36343,0.0046,0.0043,0.0049,0.9652,0.0032
36344,0.0041,0.0037,0.0038,0.7375,0.003
36345,0.0034,0.0029,0.0032,0.9701,0.0024
36346,0.0052,0.006,0.0052,2.3787,0.0035
36347,0.0042,0.0035,0.004,0.7914,0.0028
36348,0.0035,0.0029,0.0031,0.5619,0.0024
36349,0.0022,0.0018,0.002,0.1701,0.0017
36350,0.0033,0.0028,0.0029,0.9493,0.0024
36351,0.0035,0.0029,0.0032,0.6002,0.0032
36352,0.0043,0.0039,0.0039,0.7663,0.0031
36353,0.0042,0.0038,0.0037,2.0093,0.0281
36354,0.0045,0.0027,0.0028,0.4006,0.0021
36355,0.0034,0.0028,0.0028,0.4375,0.0023
36356,0.002,0.0016,0.0029,0.1171,0.0016
36357,0.0036,0.0031,0.0032,0.7653,0.0025
36358,0.0042,0.0038,0.0036,1.3867,0.0028
36359,0.0023,0.0017,0.002,0.2592,0.0016
36360,0.0026,0.002,0.0023,0.2382,0.002
36361,0.0027,0.0022,0.0025,0.2505,0.0019
36362,0.0046,0.004,0.0042,2.2893,0.003
36363,0.0041,0.0043,0.0037,0.7197,0.0028
36364,0.0026,0.0019,0.0023,0.2001,0.0019
36365,0.004,0.0034,0.0036,0.6544,0.0029
36366,0.0016,0.0012,0.0015,0.0777,0.0013
36367,0.0033,0.0027,0.003,0.3969,0.0024
36368,0.0026,0.0019,0.0023,0.2694,0.0019
36369,0.0032,0.0025,0.0027,0.6046,0.0024
36370,0.0039,0.0021,0.0033,0.2748,0.002
36371,0.0036,0.003,0.0033,0.4481,0.0027
36372,0.0032,0.0026,0.0028,0.6107,0.0029
36373,0.0024,0.0018,0.0022,0.2357,0.0017
36374,0.0038,0.0033,0.0034,1.5556,0.0027
36375,0.0024,0.0018,0.0021,0.2106,0.0017
36376,0.0038,0.0033,0.0034,0.557,0.0027
36377,0.004,0.0032,0.0035,1.2342,0.0026
36378,0.0014,0.0009,0.0012,0.0516,0.0012
36379,0.0055,0.0051,0.005,5.8483,0.0037
36380,0.0028,0.0023,0.0024,0.3158,0.0019
36381,0.003,0.0024,0.0027,0.5373,0.0023
36382,0.0033,0.0028,0.0029,0.4204,0.0023
36383,0.0047,0.0043,0.0035,0.6075,0.0028
36384,0.0037,0.0033,0.0043,0.5884,0.0026
36385,0.0036,0.003,0.0035,0.6149,0.0027
36386,0.0039,0.0034,0.0036,0.6668,0.0037
36387,0.0031,0.0026,0.0028,0.6009,0.0023
36388,0.003,0.0023,0.0027,0.3352,0.0023
36389,0.0031,0.0024,0.0026,0.3888,0.0021
36390,0.0023,0.0017,0.0021,0.173,0.0019
36391,0.0023,0.0018,0.0021,0.1764,0.0017
36392,0.0039,0.0032,0.0035,1.126,0.0028
36393,0.0032,0.0025,0.0028,0.4435,0.0023
36394,0.003,0.0023,0.0026,0.2766,0.0029
36395,0.0047,0.0041,0.0042,1.1385,0.0031
36396,0.0034,0.0028,0.003,0.4153,0.0024
36397,0.0055,0.0047,0.005,0.6873,0.0032
36398,0.0047,0.0039,0.0041,1.6311,0.0032
36399,0.0043,0.0032,0.0034,0.6556,0.0027
