id,gm_time_s,extend_time_s,extend_g_time_s,ilp_time_s,syn_time_s
33725,0.0043,0.0038,0.0047,1.134,0.0029
33726,0.0051,0.0032,0.0034,0.5665,0.0026
33727,0.0058,0.0052,0.005,5.3677,0.0037
33728,0.0036,0.0028,0.003,0.451,0.0025
33729,0.0026,0.002,0.0023,0.3758,0.0018
33730,0.0034,0.0042,0.0029,1.0528,0.0023
33731,0.0047,0.0039,0.004,0.8907,0.003
33732,0.0049,0.0045,0.0044,1.3194,0.0034
33733,0.0024,0.0019,0.0022,0.238,0.0017
33734,0.0018,0.0012,0.0015,0.1092,0.0021
33735,0.0043,0.0039,0.0038,2.0228,0.0028
33736,0.0021,0.0016,0.0018,0.1571,0.0016
33737,0.0017,0.0011,0.0014,0.0556,0.0013
33738,0.0023,0.0017,0.0021,0.1781,0.0018
33739,0.0041,0.0034,0.0047,0.7216,0.0025
33740,0.0045,0.0029,0.0034,0.4873,0.0027
33741,0.0051,0.0047,0.0047,4.542,0.0034
33742,0.0052,0.005,0.0047,1.528,0.0035
33743,0.0022,0.0017,0.002,0.1515,0.0017
33744,0.0033,0.0026,0.003,0.4573,0.0025
33745,0.0034,0.0028,0.003,0.9792,0.0024
33746,0.0036,0.003,0.0032,0.5814,0.0027
33747,0.0026,0.0022,0.0023,0.3123,0.0019
33748,0.0058,0.0068,0.0049,6.5446,0.0038
33749,0.0016,0.0012,0.0015,0.0709,0.0013
33750,0.0037,0.0031,0.0032,0.5276,0.0027
33751,0.0021,0.0015,0.0017,0.1295,0.0015
33752,0.0034,0.0029,0.0038,0.5319,0.0025
33753,0.0032,0.0028,0.0029,0.3868,0.0025
33754,0.0047,0.0029,0.0031,0.6375,0.0025
33755,0.0022,0.0017,0.0018,0.1363,0.0025
33756,0.0026,0.0022,0.0024,0.4052,0.0019
33757,0.004,0.0035,0.0035,0.8499,0.0028
33758,0.0038,0.0032,0.0033,1.3152,0.0026
33759,0.006,0.006,0.0055,6.8419,0.0042
33760,0.0033,0.0027,0.0028,0.4139,0.0026
33761,0.0033,0.0027,0.003,0.4363,0.0023
33762,0.0027,0.0021,0.0024,0.2612,0.0021
33763,0.0028,0.0022,0.0025,0.3698,0.002
33764,0.003,0.0023,0.0025,0.4463,0.0022
33765,0.0028,0.0022,0.0025,0.2718,0.0021
33766,0.004,0.0032,0.0042,0.9046,0.0029
33767,0.0031,0.0033,0.0026,0.2857,0.0022
33768,0.0056,0.0039,0.0039,1.0673,0.0031
33769,0.0036,0.0029,0.0031,0.519,0.0024
33770,0.0039,0.0031,0.0033,0.6251,0.0025
33771,0.0027,0.0023,0.0024,0.2253,0.0019
33772,0.0039,0.0032,0.0033,1.107,0.0026
33773,0.0027,0.0021,0.0023,0.2445,0.002
33774,0.0033,0.0028,0.003,0.3733,0.0023
33775,0.0025,0.0018,0.0022,0.2692,0.0019
33776,0.0025,0.0018,0.002,0.1555,0.0018
33777,0.0047,0.0041,0.0042,1.1355,0.0038
33778,0.0024,0.0019,0.0021,0.1983,0.0018
33779,0.0036,0.003,0.0033,0.5382,0.0026
33780,0.0034,0.0028,0.004,0.8312,0.0024
33781,0.0059,0.0041,0.0041,1.1771,0.0032
33782,0.002,0.0015,0.0018,0.1275,0.0016
33783,0.0026,0.0017,0.002,0.1584,0.0019
33784,0.0036,0.0022,0.0024,0.309,0.002
33785,0.0064,0.0048,0.0039,0.8393,0.0031
33786,0.0069,0.0039,0.0039,1.9152,0.003
33787,0.0057,0.0045,0.0045,3.4724,0.0035
33788,0.0036,0.0029,0.0031,0.5149,0.0025
33789,0.0018,0.0013,0.0015,0.0846,0.0013
33790,0.0048,0.0039,0.0041,0.9585,0.0032
33791,0.0046,0.0039,0.0039,0.9104,0.003
33792,0.0028,0.0021,0.0024,0.3084,0.0022
33793,0.0064,0.0025,0.0038,0.3951,0.0023
33794,0.0054,0.0033,0.0034,0.9571,0.0028
33795,0.0037,0.0029,0.0032,0.4958,0.0027
33796,0.005,0.0023,0.0025,0.2534,0.002
33797,0.0046,0.0026,0.0029,0.7599,0.0025
33798,0.0048,0.0022,0.0023,0.2676,0.0022
33799,0.0035,0.0026,0.0028,0.3784,0.0032
33800,0.0033,0.0026,0.0028,0.6453,0.0023
33801,0.0045,0.0038,0.0039,0.8635,0.0031
33802,0.0037,0.0041,0.0033,0.6213,0.0027
33803,0.0033,0.0026,0.0029,0.3869,0.0023
33804,0.0045,0.004,0.0039,1.7648,0.0031
33805,0.0051,0.0041,0.0041,2.2592,0.0033
33806,0.0048,0.004,0.0049,0.9191,0.003
33807,0.0063,0.0046,0.0043,2.0995,0.0032
33808,0.0042,0.0036,0.0036,0.8245,0.0028
33809,0.0031,0.0025,0.0027,0.319,0.0021
33810,0.0045,0.0038,0.0037,1.6861,0.003
33811,0.0029,0.0024,0.0025,0.3698,0.002
33812,0.0028,0.0022,0.0025,0.2392,0.0023
33813,0.004,0.0033,0.0037,0.7754,0.0028
33814,0.0025,0.002,0.0021,0.1987,0.0021
33815,0.0031,0.0025,0.0027,0.4368,0.0023
33816,0.0044,0.0042,0.0038,2.0466,0.0033
33817,0.0031,0.0024,0.0027,0.5078,0.0023
33818,0.0058,0.0065,0.006,1.7453,0.004
33819,0.0032,0.0027,0.0029,0.6466,0.003
33820,0.0053,0.0036,0.0037,1.0356,0.0027
33821,0.0029,0.0024,0.0025,0.3272,0.0022
33822,0.0041,0.0035,0.0036,1.0083,0.0028
33823,0.0041,0.0038,0.0043,2.5878,0.0025
33824,0.0027,0.002,0.0024,0.2457,0.002
33825,0.0021,0.0017,0.002,0.1162,0.0015
33826,0.0062,0.0059,0.0062,2.6155,0.0041
33827,0.0029,0.0022,0.0027,0.3848,0.0021
33828,0.0044,0.0039,0.0043,0.729,0.003
33829,0.0038,0.0033,0.0036,0.6618,0.0026
33830,0.0023,0.0018,0.0021,0.196,0.0017
33831,0.0033,0.0026,0.0038,0.5252,0.0024
33832,0.0017,0.0012,0.0015,0.0922,0.0014
33833,0.0025,0.0019,0.0022,0.1978,0.0019
33834,0.0041,0.0025,0.0028,0.3394,0.0021
33835,0.0022,0.0017,0.002,0.0932,0.0021
33836,0.0029,0.0022,0.0025,0.3288,0.0021
33837,0.0037,0.0041,0.0032,0.9618,0.0027
33838,0.0046,0.004,0.0041,1.7294,0.0031
33839,0.0044,0.0039,0.0038,2.4979,0.003
33840,0.0039,0.0033,0.0035,0.7516,0.0032
33841,0.0033,0.0025,0.0028,0.4378,0.0024
33842,0.0025,0.002,0.0022,0.3672,0.0019
33843,0.0047,0.0042,0.0041,3.8812,0.0032
33844,0.0061,0.0058,0.0061,1.9039,0.0041
33845,0.0023,0.0017,0.0019,0.1503,0.0016
33846,0.0031,0.0027,0.0027,0.4006,0.0023
33847,0.0061,0.0045,0.0044,2.3882,0.0033
33848,0.0024,0.0019,0.0022,0.2014,0.0019
33849,0.0294,0.0015,0.0017,0.1306,0.0015
33850,0.0035,0.0029,0.0032,0.8377,0.0026
33851,0.0043,0.0039,0.004,1.0731,0.0029
33852,0.0043,0.0039,0.004,2.457,0.0031
33853,0.0036,0.0042,0.0033,1.0021,0.0027
33854,0.0067,0.0069,0.0063,3.8756,0.0048
33855,0.0037,0.0031,0.0034,1.0104,0.0025
33856,0.0048,0.0044,0.0056,1.0342,0.0034
33857,0.0047,0.0042,0.0045,1.0163,0.0033
33858,0.0042,0.0034,0.0037,0.7434,0.0026
33859,0.0047,0.0025,0.0029,0.467,0.003
33860,0.0032,0.0024,0.0027,0.5693,0.002
33861,0.0041,0.003,0.0033,0.8949,0.0028
33862,0.0042,0.0032,0.0035,0.6355,0.0028
33863,0.0031,0.0023,0.0027,0.4381,0.0022
33864,0.0037,0.0031,0.0034,0.9695,0.0027
33865,0.004,0.0036,0.0037,0.7161,0.0034
33866,0.0031,0.0025,0.003,0.3824,0.0024
33867,0.0046,0.0041,0.0041,1.0579,0.003
33868,0.0016,0.001,0.0013,0.0471,0.0013
33869,0.0023,0.0032,0.003,0.1642,0.0017
33870,0.0017,0.0014,0.0016,0.1079,0.0015
33871,0.0042,0.0038,0.0038,0.7755,0.0029
33872,0.0044,0.0039,0.0039,1.7406,0.003
33873,0.0014,0.001,0.0014,0.0796,0.0011
33874,0.0047,0.0035,0.0036,0.6951,0.003
33875,0.0027,0.0021,0.0024,0.2685,0.0019
33876,0.0046,0.0041,0.0042,1.6907,0.0032
33877,0.0042,0.0037,0.0036,1.0855,0.0029
33878,0.0025,0.002,0.0023,0.2344,0.0018
33879,0.004,0.0034,0.0037,0.6411,0.0029
33880,0.006,0.0059,0.0051,5.5417,0.0043
33881,0.0022,0.0016,0.0018,0.1381,0.0016
33882,0.0026,0.0021,0.0023,0.2963,0.002
33883,0.0038,0.0031,0.0045,0.5165,0.0026
33884,0.0022,0.0016,0.0019,0.1322,0.0017
33885,0.0045,0.0039,0.0039,1.9518,0.003
33886,0.0026,0.0021,0.0023,0.2104,0.0021
33887,0.0054,0.0043,0.0041,1.0897,0.0029
33888,0.0044,0.0048,0.0038,0.8422,0.003
33889,0.0027,0.0022,0.0024,0.3913,0.0021
33890,0.004,0.0039,0.0036,1.0975,0.0027
33891,0.0034,0.0028,0.003,0.7993,0.0024
33892,0.0032,0.0027,0.0028,0.4412,0.0022
33893,0.0032,0.0025,0.0028,0.351,0.0023
33894,0.0034,0.0027,0.0029,0.5228,0.0023
33895,0.0046,0.0038,0.0039,1.9946,0.0031
33896,0.006,0.0058,0.0062,4.8738,0.0038
33897,0.0053,0.0046,0.0047,2.4887,0.0034
33898,0.0042,0.0036,0.0036,0.7291,0.0028
33899,0.005,0.0035,0.0038,0.7459,0.0029
33900,0.003,0.0023,0.0027,0.2668,0.0021
33901,0.0049,0.0042,0.0043,1.0422,0.0037
33902,0.003,0.0024,0.0026,0.2702,0.0021
33903,0.0027,0.0022,0.0024,0.4283,0.0285
33904,0.0025,0.0032,0.0022,0.24,0.0018
33905,0.0018,0.0014,0.0017,0.0796,0.0014
33906,0.0024,0.0018,0.0021,0.1612,0.0018
33907,0.0047,0.0039,0.0042,1.6594,0.0032
33908,0.0035,0.003,0.0031,0.4748,0.0024
33909,0.0036,0.0031,0.0044,1.0142,0.0024
33910,0.0033,0.0028,0.0031,0.5475,0.0025
33911,0.0042,0.0037,0.0037,0.9123,0.0029
33912,0.005,0.0046,0.0046,1.2562,0.0034
33913,0.0042,0.0024,0.0026,0.5697,0.0021
33914,0.0023,0.0018,0.0021,0.1639,0.0018
33915,0.005,0.0045,0.0044,1.2007,0.0034
33916,0.0029,0.0024,0.0026,0.356,0.002
33917,0.0047,0.0041,0.0042,2.001,0.0032
33918,0.0022,0.0017,0.002,0.2237,0.0018
33919,0.003,0.0025,0.0027,0.7187,0.0021
33920,0.0049,0.0044,0.0043,1.0713,0.0033
33921,0.0025,0.002,0.0029,0.3387,0.0018
33922,0.0039,0.0043,0.0032,0.5596,0.0032
33923,0.0034,0.0026,0.0029,0.6065,0.0024
33924,0.0041,0.0034,0.0037,1.0148,0.0028
33925,0.0029,0.0023,0.0026,0.3092,0.0021
33926,0.0033,0.0025,0.0029,0.5129,0.0023
33927,0.0054,0.0038,0.004,1.8438,0.003
33928,0.0057,0.0084,0.0052,6.7575,0.0037
33929,0.0032,0.0025,0.0027,0.2988,0.0022
33930,0.0032,0.0024,0.0028,0.352,0.0024
33931,0.0023,0.0018,0.0021,0.2672,0.0017
33932,0.0046,0.0038,0.004,0.8718,0.0031
33933,0.0056,0.0048,0.0049,1.5139,0.0036
33934,0.0027,0.002,0.0033,0.2697,0.0019
33935,0.0045,0.0038,0.0041,0.8222,0.0031
33936,0.0044,0.0034,0.0038,1.4997,0.003
33937,0.0046,0.0037,0.0038,0.8651,0.0029
33938,0.006,0.0056,0.0047,1.2905,0.0034
33939,0.0027,0.002,0.0024,0.2135,0.0019
33940,0.0036,0.0029,0.0032,0.3508,0.0028
33941,0.0036,0.0029,0.0032,0.5628,0.0031
33942,0.0039,0.0033,0.0036,0.5657,0.0026
33943,0.0064,0.0063,0.0056,32.2019,0.0035
33944,0.0029,0.0023,0.0026,0.572,0.0021
33945,0.002,0.0015,0.0018,0.1503,0.0016
33946,0.0039,0.0034,0.0047,1.2248,0.0027
33947,0.0021,0.0015,0.0017,0.1218,0.0016
33948,0.0028,0.0023,0.0024,0.2255,0.0021
33949,0.0043,0.0036,0.0038,0.8348,0.003
33950,0.0033,0.0028,0.003,0.5501,0.0022
33951,0.0032,0.0027,0.0029,0.3806,0.0024
33952,0.0047,0.0032,0.0033,1.0051,0.0026
33953,0.0017,0.0014,0.0016,0.0797,0.0014
33954,0.0038,0.0033,0.0035,0.7246,0.0027
33955,0.0049,0.0051,0.0042,2.2983,0.0031
33956,0.0037,0.0027,0.0031,0.9089,0.0025
33957,0.0062,0.0059,0.0053,2.4512,0.0039
33958,0.0043,0.0034,0.0038,1.0405,0.0028
33959,0.0027,0.0021,0.0035,0.2949,0.0021
33960,0.0043,0.0037,0.0039,0.8011,0.0036
33961,0.0024,0.0018,0.0021,0.2423,0.0017
33962,0.0032,0.0027,0.0028,0.3202,0.0025
33963,0.0023,0.0018,0.0021,0.1862,0.0018
33964,0.0018,0.0015,0.0015,0.0872,0.0014
33965,0.0041,0.0025,0.0028,0.4674,0.0023
33966,0.0043,0.004,0.0039,0.8579,0.003
33967,0.0039,0.0035,0.0036,0.7126,0.0027
33968,0.0021,0.0017,0.0019,0.1301,0.0018
33969,0.0033,0.003,0.003,0.5267,0.0024
33970,0.003,0.0027,0.0027,0.2579,0.0024
33971,0.0018,0.0015,0.0016,0.0939,0.0014
33972,0.0028,0.0021,0.0025,0.3835,0.002
33973,0.004,0.0034,0.0035,1.4242,0.0029
33974,0.0032,0.0035,0.0036,0.3181,0.0024
33975,0.0042,0.0036,0.0038,0.8099,0.003
33976,0.0055,0.005,0.0049,2.0982,0.0037
33977,0.0022,0.0016,0.002,0.1879,0.0017
33978,0.003,0.0025,0.0026,0.5182,0.0022
33979,0.0034,0.0028,0.003,0.4705,0.0026
33980,0.0028,0.0013,0.0016,0.0594,0.0015
33981,0.0029,0.0023,0.0026,0.2864,0.0023
33982,0.0062,0.0065,0.0054,12.9901,0.0046
33983,0.0034,0.0027,0.0029,0.7787,0.0025
33984,0.0026,0.0021,0.0024,0.2032,0.0021
33985,0.0042,0.0037,0.0036,1.5465,0.003
33986,0.0058,0.0059,0.006,6.7442,0.0039
33987,0.0041,0.0036,0.0034,1.606,0.0029
33988,0.0043,0.0039,0.0037,3.0713,0.0027
33989,0.0029,0.0024,0.0026,0.4802,0.0022
33990,0.0068,0.0081,0.0059,16.43,0.0043
33991,0.0049,0.003,0.0033,0.5813,0.0027
33992,0.0029,0.0023,0.0025,0.2877,0.002
33993,0.0053,0.0049,0.0049,5.0033,0.0035
33994,0.0022,0.0016,0.002,0.1293,0.0017
33995,0.0037,0.003,0.0032,0.7844,0.0026
33996,0.0024,0.0018,0.0021,0.1878,0.0017
33997,0.0039,0.0038,0.0036,1.2347,0.0028
33998,0.0036,0.0029,0.0044,1.039,0.0025
33999,0.0041,0.0032,0.0035,1.2265,0.0028
34000,0.0042,0.0036,0.0038,1.7828,0.0029
34001,0.0023,0.0017,0.0021,0.1755,0.0017
34002,0.0029,0.0023,0.0027,0.2856,0.0029
34003,0.0027,0.0021,0.0025,0.2696,0.0019
34004,0.0028,0.0022,0.0025,0.3162,0.0021
34005,0.0041,0.0024,0.0028,0.4943,0.0022
34006,0.0026,0.0022,0.0024,0.3839,0.0021
34007,0.0032,0.0026,0.0029,0.4123,0.0023
34008,0.0038,0.0044,0.0034,0.5924,0.0027
34009,0.0034,0.0032,0.0031,0.6818,0.0023
34010,0.005,0.0049,0.0044,3.619,0.0033
34011,0.0046,0.0042,0.004,1.033,0.0031
34012,0.0031,0.0026,0.0039,0.415,0.0022
34013,0.0028,0.0022,0.0023,0.2545,0.0021
34014,0.0046,0.0039,0.004,1.7762,0.0029
34015,0.0044,0.0038,0.004,0.7746,0.0031
34016,0.0039,0.0032,0.0035,0.6222,0.0028
34017,0.0072,0.0054,0.0054,9.285,0.004
34018,0.0027,0.0021,0.0025,0.243,0.002
34019,0.0017,0.0012,0.0013,0.0831,0.0012
34020,0.0036,0.0029,0.0032,0.5709,0.0026
34021,0.0032,0.0027,0.0028,0.5753,0.0023
34022,0.004,0.0034,0.0036,1.3798,0.0028
34023,0.0029,0.0022,0.0027,0.2549,0.0028
34024,0.0047,0.0051,0.0042,0.8327,0.003
34025,0.0029,0.0023,0.0037,0.256,0.0022
34026,0.0029,0.0023,0.0025,0.2596,0.0021
34027,0.0047,0.004,0.0041,1.9158,0.0032
34028,0.0046,0.0041,0.004,0.8451,0.0032
34029,0.0037,0.0031,0.0032,0.8201,0.0025
34030,0.0062,0.0046,0.0043,3.4921,0.0035
34031,0.0054,0.0058,0.005,1.1746,0.0039
34032,0.0038,0.003,0.0033,0.5363,0.0027
34033,0.0035,0.0032,0.0031,0.4294,0.0026
34034,0.0041,0.0035,0.0036,0.7233,0.0029
34035,0.0039,0.0033,0.0035,0.6668,0.0028
34036,0.0025,0.0019,0.0022,0.2006,0.002
34037,0.0026,0.002,0.0035,0.2633,0.0019
34038,0.0049,0.0044,0.0044,2.9903,0.0034
34039,0.0024,0.0017,0.0021,0.1355,0.0017
34040,0.0047,0.0056,0.0042,1.3206,0.0031
34041,0.0054,0.0051,0.0049,1.8735,0.0036
34042,0.0031,0.0026,0.0028,0.375,0.0023
34043,0.0028,0.001,0.0013,0.0625,0.0019
34044,0.0027,0.0022,0.0023,0.2401,0.0021
34045,0.0019,0.0014,0.0017,0.0946,0.0016
34046,0.0051,0.0049,0.0045,1.7766,0.0032
34047,0.0015,0.001,0.0013,0.0543,0.0013
34048,0.0044,0.0037,0.0036,0.7783,0.0026
34049,0.003,0.0025,0.0027,0.5286,0.0023
34050,0.0039,0.0032,0.0044,0.6066,0.0036
34051,0.0037,0.0029,0.0032,0.5151,0.0025
34052,0.0021,0.0016,0.0017,0.1326,0.0017
34053,0.0027,0.0021,0.0024,0.3126,0.002
34054,0.0046,0.004,0.0039,0.8405,0.0031
34055,0.004,0.0033,0.0034,0.9574,0.0026
34056,0.0035,0.003,0.0031,0.7421,0.0027
34057,0.0023,0.0018,0.0021,0.1832,0.0018
34058,0.0052,0.0049,0.0038,3.3206,0.0029
34059,0.003,0.0024,0.0025,0.3904,0.0022
34060,0.0024,0.0019,0.0022,0.2278,0.0018
34061,0.003,0.0021,0.0024,0.3046,0.0021
34062,0.0046,0.0026,0.0029,0.404,0.0023
34063,0.0024,0.0017,0.0019,0.1675,0.0017
34064,0.0042,0.0039,0.0036,1.1785,0.0028
34065,0.0039,0.003,0.0043,0.5247,0.0032
34066,0.0047,0.0041,0.0043,1.0724,0.0033
34067,0.004,0.0033,0.0035,1.3456,0.0026
34068,0.005,0.005,0.0046,8.8631,0.0033
34069,0.0032,0.0027,0.0028,0.4908,0.0024
34070,0.0056,0.0042,0.0041,2.6137,0.0032
34071,0.0025,0.0021,0.0022,0.333,0.002
34072,0.0023,0.0018,0.002,0.178,0.0017
34073,0.0032,0.0025,0.0028,0.3925,0.0023
34074,0.0035,0.0029,0.0031,0.864,0.0024
34075,0.005,0.0054,0.0044,2.2547,0.0034
34076,0.0031,0.0024,0.0026,0.5031,0.0022
34077,0.0042,0.0036,0.0046,0.7441,0.0028
34078,0.0038,0.0032,0.0033,0.8562,0.0028
34079,0.0021,0.0016,0.0018,0.1021,0.0017
34080,0.0038,0.0032,0.0034,0.6039,0.0027
34081,0.0017,0.0012,0.0015,0.0761,0.0014
34082,0.0023,0.0019,0.002,0.2599,0.0017
34083,0.0033,0.0027,0.0029,0.4415,0.0023
34084,0.0026,0.0021,0.0023,0.2873,0.0021
34085,0.005,0.0035,0.0035,0.7894,0.0031
34086,0.0034,0.0028,0.0029,0.7937,0.0023
34087,0.003,0.0028,0.0026,0.4161,0.0023
34088,0.0024,0.0018,0.0021,0.1819,0.0017
34089,0.0023,0.0019,0.0021,0.1916,0.0018
34090,0.0035,0.0028,0.003,0.5351,0.0026
34091,0.0027,0.0022,0.0023,0.2122,0.0021
34092,0.0039,0.0032,0.0042,1.0031,0.0026
34093,0.0021,0.0016,0.0019,0.1351,0.0017
34094,0.005,0.0043,0.0043,2.6414,0.0033
34095,0.0025,0.0019,0.0021,0.2574,0.0019
34096,0.0044,0.005,0.0038,1.2468,0.003
34097,0.003,0.0024,0.0026,0.3384,0.0021
34098,0.0034,0.0026,0.0029,0.4512,0.0024
34099,0.0017,0.0014,0.0016,0.0677,0.0013
34100,0.0029,0.0022,0.0024,0.2982,0.0021
34101,0.0023,0.0018,0.0021,0.2338,0.0019
34102,0.0038,0.0022,0.0026,0.2778,0.002
34103,0.0033,0.0026,0.0029,0.4604,0.0024
34104,0.0035,0.0028,0.003,0.692,0.0025
34105,0.0045,0.0041,0.0039,0.818,0.0029
34106,0.0055,0.005,0.0057,1.502,0.0036
34107,0.0027,0.002,0.0023,0.2286,0.0025
34108,0.0048,0.0042,0.0042,1.1688,0.0031
34109,0.004,0.0035,0.0036,0.6374,0.0028
34110,0.0029,0.0021,0.0025,0.2455,0.0021
34111,0.0036,0.0026,0.0029,0.6304,0.0024
34112,0.0035,0.0026,0.0027,0.369,0.0023
34113,0.0036,0.0027,0.003,0.554,0.0023
34114,0.0045,0.0049,0.0038,0.7833,0.003
34115,0.0044,0.0304,0.0027,0.5531,0.0022
34116,0.003,0.0023,0.0026,0.2765,0.0023
34117,0.0028,0.0022,0.0024,0.2833,0.0019
34118,0.0033,0.0026,0.0028,0.4124,0.0023
34119,0.0052,0.0046,0.0056,4.8568,0.0036
34120,0.004,0.0034,0.0035,1.0042,0.0028
34121,0.0027,0.0023,0.0024,0.2607,0.0021
34122,0.0029,0.0023,0.0028,0.3587,0.002
34123,0.0035,0.0028,0.0031,0.5247,0.0026
34124,0.0057,0.0052,0.0051,9.2165,0.0037
34125,0.003,0.0025,0.0026,0.6188,0.0021
34126,0.0041,0.0036,0.0037,1.5257,0.003
34127,0.0041,0.0025,0.0026,0.313,0.0022
34128,0.0056,0.0052,0.0051,6.7103,0.0045
34129,0.0042,0.0035,0.0035,0.8292,0.0027
34130,0.0037,0.003,0.0031,0.8753,0.0026
34131,0.0058,0.0061,0.0059,4.029,0.0037
34132,0.002,0.0014,0.0018,0.1395,0.0015
34133,0.0045,0.0042,0.0042,0.8687,0.003
34134,0.0036,0.0028,0.0031,0.4579,0.0024
34135,0.0044,0.0036,0.0038,1.158,0.0031
34136,0.0034,0.0027,0.003,0.429,0.0025
34137,0.0033,0.0028,0.0029,0.5247,0.0025
34138,0.0032,0.0027,0.0028,0.3495,0.0024
34139,0.0027,0.0021,0.0025,0.2734,0.0022
34140,0.0041,0.0022,0.0024,0.3355,0.002
34141,0.0046,0.0041,0.0039,1.0557,0.0032
34142,0.0038,0.0031,0.0031,0.6919,0.0026
34143,0.0048,0.0046,0.0041,1.8291,0.003
34144,0.0042,0.0036,0.0047,1.1228,0.0029
34145,0.0035,0.003,0.003,0.9137,0.0025
34146,0.0066,0.0074,0.0059,8.0356,0.005
34147,0.0046,0.0041,0.004,1.4316,0.0031
34148,0.0036,0.0043,0.0033,1.266,0.0026
34149,0.0047,0.0052,0.0043,1.6665,0.0032
34150,0.0021,0.0016,0.002,0.1239,0.0016
34151,0.006,0.0042,0.0045,1.355,0.0033
34152,0.0022,0.0016,0.002,0.153,0.0017
34153,0.0018,0.0014,0.0017,0.0821,0.0014
34154,0.0026,0.002,0.0024,0.2448,0.002
34155,0.0034,0.0027,0.0031,0.448,0.0024
34156,0.0021,0.0015,0.0019,0.1653,0.0016
34157,0.0029,0.0023,0.0037,0.4611,0.0022
34158,0.0036,0.003,0.0032,0.5444,0.0024
34159,0.0018,0.0013,0.0016,0.079,0.0015
34160,0.0036,0.0028,0.0033,0.7276,0.0024
34161,0.0049,0.0044,0.0045,1.7952,0.0034
34162,0.0054,0.005,0.0052,5.5451,0.0037
34163,0.0043,0.0047,0.004,1.403,0.0029
34164,0.0049,0.0045,0.0046,2.0189,0.0034
34165,0.0061,0.0047,0.0047,1.2016,0.0034
34166,0.0046,0.0041,0.0042,1.0076,0.0037
34167,0.0045,0.0039,0.0042,2.5049,0.0031
34168,0.0026,0.0021,0.0024,0.1969,0.002
34169,0.0043,0.0038,0.0052,1.4309,0.0031
34170,0.0039,0.0037,0.0036,1.4988,0.0026
34171,0.0044,0.0041,0.004,0.8812,0.0031
34172,0.0022,0.0017,0.002,0.1509,0.0017
34173,0.0027,0.0022,0.0025,0.3782,0.0021
34174,0.0025,0.0019,0.0021,0.2034,0.0018
34175,0.0034,0.0028,0.0031,0.5151,0.0024
34176,0.0048,0.0043,0.0044,2.5237,0.0034
34177,0.0021,0.0016,0.0018,0.1092,0.0016
34178,0.0056,0.0038,0.0038,0.6433,0.0032
34179,0.0044,0.0052,0.0039,1.9426,0.0031
34180,0.0043,0.0038,0.0038,0.7531,0.003
34181,0.0037,0.0031,0.0043,0.7284,0.0028
34182,0.0032,0.0026,0.0028,0.4048,0.0023
34183,0.0029,0.0023,0.0026,0.2795,0.0024
34184,0.0035,0.003,0.0032,0.4888,0.0027
34185,0.0048,0.0042,0.0042,2.599,0.0033
34186,0.0026,0.002,0.0024,0.2231,0.0027
34187,0.0038,0.0031,0.0033,0.6237,0.0027
34188,0.0036,0.0029,0.0033,0.8864,0.0027
34189,0.0066,0.0064,0.0065,14.1635,0.0044
34190,0.0024,0.0018,0.0022,0.2032,0.0018
34191,0.0049,0.0029,0.0034,0.7498,0.0028
34192,0.0036,0.003,0.0032,0.4576,0.0028
34193,0.0038,0.0031,0.0033,0.715,0.0028
34194,0.0044,0.0038,0.0049,0.9974,0.0031
34195,0.0026,0.0021,0.0022,0.3276,0.0018
34196,0.0042,0.0046,0.0035,1.2693,0.0029
34197,0.0026,0.0021,0.0022,0.2506,0.002
34198,0.0049,0.0045,0.0042,1.3386,0.0032
34199,0.0035,0.0028,0.0028,0.5325,0.0024
34200,0.0047,0.004,0.0039,0.9261,0.0032
34201,0.0045,0.004,0.0038,1.8126,0.0028
34202,0.0042,0.0023,0.0024,0.3427,0.0021
34203,0.0035,0.0027,0.0029,0.4719,0.0022
34204,0.0042,0.0037,0.0036,0.6124,0.0029
34205,0.0021,0.0016,0.0018,0.1415,0.0016
34206,0.0045,0.0039,0.0048,0.8007,0.0035
34207,0.0025,0.0019,0.0021,0.163,0.0019
34208,0.0035,0.0029,0.0031,0.5871,0.0025
34209,0.0034,0.0027,0.0029,0.4333,0.0023
34210,0.0048,0.0041,0.0042,2.0421,0.0031
34211,0.0041,0.0036,0.0036,0.6772,0.0029
34212,0.0025,0.0018,0.0022,0.18,0.0018
34213,0.0026,0.0031,0.0022,0.2815,0.0019
34214,0.0031,0.0024,0.0027,0.6289,0.0023
34215,0.0054,0.0049,0.0047,2.4163,0.0034
34216,0.0042,0.0026,0.0027,0.2801,0.0023
34217,0.0036,0.0031,0.0031,1.2714,0.0025
34218,0.0019,0.0014,0.0016,0.0972,0.0016
34219,0.0032,0.0025,0.0027,0.2987,0.0024
34220,0.0032,0.0026,0.0037,0.4005,0.0022
34221,0.004,0.0035,0.0035,0.9546,0.0029
34222,0.0047,0.004,0.0041,1.1058,0.0032
34223,0.0027,0.002,0.0023,0.1604,0.0023
34224,0.0039,0.0032,0.0033,1.038,0.0026
34225,0.004,0.0033,0.0034,1.0969,0.0027
34226,0.0026,0.0019,0.0022,0.2158,0.0025
34227,0.0057,0.0052,0.0051,1.4265,0.0037
34228,0.0028,0.0022,0.0024,0.261,0.002
34229,0.0034,0.0025,0.0028,0.5439,0.0024
34230,0.0034,0.0016,0.0018,0.1007,0.0016
34231,0.0031,0.0024,0.0026,0.4471,0.0023
